,RecoveredData[groups_Recovered == i, "Province.State"]
1,Algeria
2,Argentina
3,Bahrain
4,Bangladesh
5,Bolivia
6,Brazil
7,Cabo Verde
8,Chile
9,Cote d'Ivoire
10,Dominican Republic
11,Egypt
12,Iceland
13,India
14,Iraq
15,Israel
16,Kuwait
17,Maldives
18,Morocco
19,Qatar
20,Saudi Arabia
21,Senegal
22,Singapore
23,Tajikistan
24,Uzbekistan
25,Venezuela
