,ConfirmedData[groups_Confirmed == i, "Province.State"]
1,Andorra
2,Victoria
3,Bahamas
4,Belgium
5,Bhutan
6,British Columbia
7,Nova Scotia
8,Faroe Islands
9,Mayotte
10,Reunion
11,Gabon
12,Ghana
13,Haiti
14,Iceland
15,Kosovo
16,Liberia
17,Luxembourg
18,Madagascar
19,Mongolia
20,Aruba
21,Curacao
22,Sint Maarten
23,San Marino
24,Somalia
25,Spain
26,Sudan
27,Sweden
28,Switzerland
29,Taiwan*
30,Trinidad and Tobago
31,Tunisia
32,Bermuda
33,Cayman Islands
34,Vietnam
