,ConfirmedData[groups_Confirmed == i, "Province.State"]
1,Afghanistan
2,Algeria
3,Argentina
4,Bahrain
5,Bangladesh
6,Brazil
7,Cabo Verde
8,Chile
9,Cote d'Ivoire
10,Dominican Republic
11,Ecuador
12,Ethiopia
13,Guatemala
14,Guinea
15,Guyana
16,Honduras
17,India
18,Iraq
19,Kenya
20,Kuwait
21,Maldives
22,Moldova
23,Nepal
24,Oman
25,Pakistan
26,Peru
27,Philippines
28,Qatar
29,Saudi Arabia
30,Singapore
31,Tajikistan
32,Uzbekistan
33,Venezuela
